Movie_ID	title	runtime	theatre_count
12220	whale the	85.0	2.0
12221	people v the state of illusion	86.0	
12222	poppies odyssey of an opium eater	93.0	
12223	warrior	139.0	1869.0
12224	shaolin	131.0	10.0
12225	oy vey my son is gay		1.0
12226	illusionniste l	80.0	3.0
12227	rode kapel det	87.0	1.0
12228	estranho caso de angelica o	97.0	1.0
12229	hadewijch		1.0
12230	gullivers travels (2010)	87.0	2546.0
12231	blue valentine	120.0	4.0
12232	fei cheng wu rao 2	120.0	20.0
12233	true grit (2010)	110.0	3047.0
12234	somewhere (2010)	98.0	7.0
12235	country strong	120.0	2.0
12236	tees maar khan	135.0	108.0
12237	little fockers	98.0	3536.0
12238	nenette	70.0	1.0
12239	open windows	100.0	
12240	yogi bear	80.0	3515.0
12241	beyond the edge	90.0	
12242	aimer boire et chanter	108.0	
12243	united passions	110.0	10.0
12244	girl on the train the (2013)	80.0	1.0
12245	life itself (2014)	118.0	23.0
12246	oorlogsgeheimen	96.0	
12247	calvary	104.0	4.0
12248	heatstroke	91.0	
12249	bobby jasoos	121.0	
12250	amour est un crime parfait l		2.0
12251	desert dancer	94.0	23.0
12252	sin ui hansu	128.0	
12253	school dance	85.0	
12254	tammy	96.0	3465.0
12255	premature	95.0	
12256	earth to echo	89.0	3230.0
12257	deliver us from evil (2014)	118.0	3049.0
12258	bird people	128.0	1.0
12259	yama no anata para alem das montanhas (2011 portugal)	60.0	
12260	tore tanzt	110.0	4.0
12261	whitey united states of america v james j bulger	107.0	3.0
12262	cinemanovels	91.0	
12263	butler the	132.0	2933.0
12264	unrelated	100.0	
12265	crossed the line (2014)	120.0	
12266	aint them bodies saints	105.0	3.0
12267	4 soldats les		
12268	austenland	97.0	4.0
12269	rifftrax live starship troopers	132.0	
12270	gold (germany) (2013)	101.0	
12271	abandoned mine	96.0	
12272	syngue sabour	102.0	2.0
12273	sumbakokjil	107.0	
12274	weekend the (2013)	88.0	
12275	eric clapton crossroads guitar festival chicago	240.0	
12276	snake and mongoose	101.0	1.0
12277	yi ye jing xi (china) (2013)	106.0	
12278	prince avalanche	94.0	14.0
12279	lovelace	92.0	118.0
12280	off label	80.0	
12281	planes	91.0	3702.0
12282	in a world	93.0	3.0
12283	good son the (2012)	89.0	
12284	implanted		1.0
12285	jug face	81.0	
12286	blood	92.0	
12287	elysium	109.0	3284.0
12288	billy budd (opera)		
12289	anonymous people the		
12290	freerunner		
12291	electrick children	93.0	
12292	imposter the	99.0	1.0
12293	drunkboat	88.0	
12294	family portrait in black and white	85.0	
12295	cocktail (2012)	146.0	96.0
12296	deconstructing dad the music machines and mystery of raymond scott	98.0	
12297	closed book a (2012 united kingdom)	88.0	
12298	ballplayer pelotero	73.0	10.0
12299	adieux a la reine les	99.0	4.0
12300	2016 obamas america (2012)	87.0	1.0
12301	cockpit		
12302	not suitable for children		
12303	girl model	77.0	1.0
12304	greystone park		
12305	si da ming bu	119.0	
12306	amphibious 3d		
12307	snabba cash (remake)	119.0	2.0
12308	omerta	107.0	80.0
12309	brave hearts umizaru	116.0	
12310	zombies vs strippers	75.0	
12311	flying machine the		
12312	youre nobody til somebody kills you	86.0	
12313	holy motors	116.0	2.0
12314	xing kong	120.0	
12315	rookie (china)(2015)	100.0	
12316	prizrak (russia) (2015)	90.0	
12317	seumool (south korea) (2015)	115.0	
12318	super nada (brazil) (2013)	94.0	
12319	nightlight	84.0	
12320	marfa girl	105.0	
12321	lobo artras da porta o	100.0	
12322	ponte aerea (brazil)(2014)	106.0	
12323	man from reno	111.0	4.0
12324	ho ucciso napoleone (italy) (2015)	90.0	
12325	kamisama no iu tori (japan)	117.0	
12326	espina de dios la (spain) (2015)	105.0	
12327	girl like her a (2014)	93.0	
12328	guvercin ucuverdi (turkey) (2015)	89.0	
12329	elle l adore	105.0	
12330	difret	99.0	
12331	geronimo (france) (2014)	107.0	
12332	dai chat fong yin (hong kong)(2014)	94.0	
12333	cinco el (uruguay) (2015)	100.0	
12334	cupcakes	100.0	1.0
12335	bizim hikaye (turkey) (2015)	97.0	
12336	barber the	90.0	
12337	52 tuesdays	114.0	
12338	unforgettable (2016)	114.0	2417.0
12339	a trois on y va		
12340	der nanny (germany) (2015)	110.0	
12341	tere bin laden dead or alive	104.0	
12342	tenemos que hablar (spain) (2016)	91.0	
12343	truth commissioner the		
12344	tempete (france) (2016)	89.0	
12345	strange course of events a	100.0	
12346	sudafrika der kinofilm (germany) (2016)	95.0	
12347	sun jeong (south korea) (2016)		
12348	steekspel	85.0	
12349	senarist (turkey) (2016)		
12350	standoff	86.0	
12351	propaganda game the	98.0	
12352	pyatnitsa		
12353	pg lin oi ji yin (hong kong) (2016)		
12354	onna ga nemuru toki (japan)	103.0	
12355	octonauts season 4 gup s (uk) (2016)		
12356	noche de amor una (argentina) (2016)	90.0	
12357	matthew bournes the car man 2015		
12358	kurosaki kun no iinari ni nante naranai (japan) (2016)	93.0	
12359	last man on the moon the	95.0	13.0
12360	oscar nominated short films 2016 live action the (2016)	141.0	
12361	king jack	80.0	
12362	sant te sipahi	122.0	
12363	every day (2018)	95.0	1667.0
12364	king georges	78.0	4.0
12365	enfermedad del domingo la (spain)	113.0	
12366	el mar la mar (documentary)	94.0	
12367	merci patron (france)	84.0	
12368	dong du te gong (china)	90.0	10.0
12369	cured the (ireland)	96.0	3.0
12370	curvature (2018)	88.0	
12371	dark river (uk)	89.0	2.0
12372	beast of burden	90.0	
12373	complices (dominican republic)	90.0	
12374	bbq the (australia)	91.0	
12375	are we not cats	78.0	
12376	aventures de spirou et fantasio les (france)	89.0	
12377	amor viajero (costa rica)		
12378	annihilation	115.0	2012.0
12379	attraction (bulgaria)	117.0	
12380	alem i cin (turkey)	93.0	
12381	o chem govoryat muzhchiny prodolzhenie (russia)	99.0	
12382	in between seasons (s korea)	101.0	
12383	rubezh (russia)	100.0	
12384	la la (s korea)	97.0	
12385	goonghab (s korea)	110.0	
12386	wendy 2 freundschaft fur immer (germany)		
12387	sinatra in palm springs the place he called home	92.0	
12388	days of power (2017)	102.0	
12389	bloodrunners	95.0	
12390	burlesque heart of the glitter tribe	76.0	
12391	before i fall	99.0	2346.0
12392	tuintje in mijn hart (netherlands)		
12393	auge del humano el (argentina)	97.0	
12394	istanbul kirmizisi (turkey)	110.0	
12395	contemporary color	97.0	1.0
12396	cut to the chase	90.0	
12397	kumo no muko yakusoku no basho (2004 japan)	90.0	
12398	ben gurion epilogue	55.0	
12399	nunbal (s korea)	91.0	
12400	journey the (uk 2016)	95.0	2.0
12401	within (2015)	88.0	
12402	yaman (india) (2017)	152.0	
12403	voodoo	84.0	
12404	zashchitniki (russia) (2017)	89.0	
12405	si j etais un homme (france)	95.0	
12406	que busca encuentra el (mexico)		
12407	sargi (india)	124.0	
12408	porady na zdrady (poland)	100.0	
12409	pokot (poland)		
12410	rangoon (india)		
12411	jcvd	96.0	2.0
12412	madagascar escape 2 africa	89.0	4056.0
12413	psiconautas los ninos olvidados (spain)	76.0	4.0
12414	guitar the		
12415	house (2007)	88.0	363.0
12416	gardens of the night		1.0
12417	insearchof	102.0	1.0
12418	ek vivaah aisa nhi	132.0	7.0
12419	blue gap boy z		4.0
12420	boy in the striped pyjamas the	91.0	17.0
12421	alphabet killer the		1.0
12422	zack and miri make a porno	101.0	2735.0
12423	splinter (2008)		4.0
12424	were the world mine		1.0
12425	plus tard		3.0
12426	other end of the line the		91.0
12427	run for your life		1.0
12428	my name is bruce		1.0
12429	little big top		1.0
12430	matador the (2008)		1.0
12431	haunting of molly hartley the	86.0	2652.0
12432	golmaal returns	135.0	
12433	fashion		40.0
12434	eden lake	91.0	10.0
12435	piano no mori (2007 japan)	101.0	
12436	loss of a teardrop diamond the		6.0
12437	dear zachary a letter to a son about his father		1.0
12438	weisse band eine deutsche kindergeschichte das	145.0	3.0
12439	gigante		1.0
12440	national theatre live one man two guvnors (uk)	180.0	
12441	one fall	120.0	
12442	mere brother ki dulhan	145.0	74.0
12443	kevin hart laugh at my pain	68.0	98.0
12444	love in space	103.0	15.0
12445	main street	93.0	1.0
12446	inside out (2010)	93.0	
12447	grave encounters		
12448	da wu sheng		20.0
12449	creature (2011)	95.0	1507.0
12450	echotone		
12451	burke and hare	92.0	1.0
12452	beware the gonzo	94.0	
12453	bucky larson born to be a star	96.0	1500.0
12454	black power mix tape the	92.0	2.0
12455	autobiografia lui nicolae ceausescu	180.0	1.0
12456	contagion	105.0	3222.0
12457	shark night 3d	85.0	2806.0
12458	that girl in the yellow boots	83.0	
12459	salvando al soldado perez	82.0	161.0
12460	kinyarwanda	96.0	
12461	seven days in utopia	96.0	561.0
12462	tron legacy	125.0	3451.0
12463	je suis heureux que ma mere soit vivante	90.0	1.0
12464	to die is hard	87.0	1.0
12465	kill list	95.0	2.0
12466	lugar mas pequeno el	104.0	
12467	resurrect dead the mystery of the toynbee tiles	85.0	1.0
12468	how do you know	121.0	2483.0
12469	rabbit hole	92.0	5.0
12470	chuzhaya		
12471	casino jack	108.0	7.0
12472	and soon the darkness	91.0	
12473	you wont miss me	81.0	1.0
12474	no problem (2010)		84.0
12475	tourist the	102.0	2756.0
12476	and everything is going fine	89.0	1.0
12477	hemingways garden of eden	97.0	14.0
12478	fighter the (2010)	115.0	4.0
12479	chronicles of narnia the voyage of the dawn treader the	115.0	3555.0
12480	warriors way the	100.0	1622.0
12481	rare exports a christmas tale	77.0	1.0
12482	saint misbehavin the wavy gravy movie	86.0	
12483	tempest the (2010)	109.0	5.0
12484	meskada	88.0	
12485	i love you phillip morris	100.0	7.0
12486	khelein hum jee jaan sey		
12487	cosa voglio di piu		1.0
12488	dead awake (2010)	93.0	55.0
12489	siddharth	96.0	1.0
12490	they came together	83.0	
12491	night catches us	89.0	4.0
12492	radio free albemuth	116.0	10.0
12493	black swan	108.0	18.0
12494	mrs browns boys d movie		
12495	postman pat the movie	85.0	
12496	punjab 1984	108.0	58.0
12497	kawaki	118.0	11.0
12498	internets own boy the story of aaron swartz the	104.0	12.0
12499	drones (2013)	79.0	
12500	breakup guru the	114.0	12.0
12501	another me	84.0	
12502	begin again	101.0	5.0
12503	ek villain	130.0	104.0
12504	bare la	90.0	
12505	archipelago	114.0	
12506	hidden colors 3 the rules of racism	144.0	
12507	america imagine a world without her	103.0	3.0
12508	games maker the	111.0	
12509	mea culpa		
12510	welcome to new york	108.0	
12511	pleasures of being out of step the	86.0	1.0
12512	top competitive drum and bugle corps performances		
12513	zero theorem the	106.0	2.0
12514	chennai express	141.0	196.0
12515	percy jackson sea of monsters	105.0	3031.0
12516	transformers age of extinction	165.0	4233.0
12517	were the millers	100.0	3260.0
12518	spectacular now the	95.0	4.0
12519	nazotoki wa dinner no ato de	121.0	
12520	kunta (china)(2013)		
12521	when comedy went to school		
12522	zombie massacre	90.0	
12523	jamel shabazz street photographer		1.0
12524	drift (2012)	113.0	
12525	artista y la modelo el	101.0	2.0
12526	2 guns	109.0	3025.0
12527	grateful dead meet up at the movies 2013		
12528	canyons the	100.0	1.0
12529	perdre la raison a	111.0	1.0
12530	snowpiercer	126.0	8.0
12531	europa report	89.0	3.0
12532	smash and grab		1.0
12533	to do list the	103.0	591.0
12534	tiny times	115.0	
12535	smurfs 2 the	104.0	3866.0
12536	deo tereo raibeu	98.0	
12537	sou suo	121.0	1.0
12538	wolverine the	126.0	3924.0
12539	runaway slave	108.0	
12540	mo er zhuang yuan 2 hai yao bao cang (china) (2012)	95.0	
12541	savages	130.0	2628.0
12542	do deca pentathlon the	76.0	8.0
12543	magic of belle isle the	109.0	4.0
12544	transit	88.0	
12545	china heavyweight		1.0
12546	door the	97.0	
12547	katy perry part of me	95.0	2730.0
12548	crazy eyes	96.0	2.0
12549	yeongashi	109.0	
12550	bol bachchan	95.0	98.0
12551	poetic	84.0	
12552	tyler perrys madeas witness protection	114.0	2161.0
12553	ted	106.0	3239.0
12554	people like us	115.0	2055.0
12555	storage 24	87.0	
12556	killer joe	102.0	3.0
12557	neil young journeys	87.0	3.0
12558	magic mike	109.0	2930.0
12559	impardonnables	113.0	5.0
12560	simon och ekarna	122.0	1.0
12561	ice age continental drift	87.0	3881.0
12562	wo 11	115.0	2.0
12563	rocky mountain express	46.0	
12564	hua pi er	131.0	
12565	infinitely polar bear	88.0	5.0
12566	globe on screen duchess of malfi the	160.0	
12567	clown	100.0	100.0
12568	dior and i	89.0	26.0
12569	waste land (2014)	97.0	
12570	get hard	99.0	3175.0
12571	enlevement de michel houellebecq l	92.0	
12572	azazil 2 buyu		
12573	where i belong (austria) (2014)	90.0	
12574	gui lai	109.0	3.0
12575	zombeavers (2015)	77.0	10.0
12576	vergine giurata	90.0	1.0
12577	walking deceased the (2015)	83.0	
12578	son mektup (turkey) (2015)	122.0	
12579	toi bak je pou tyun tyun zyun (hong kong) (2015)	94.0	
12580	shes lost control	90.0	1.0
12581	solita commedia inferno la (italy) (2015)	95.0	
12582	royal opera house der fliegende hollander		
12583	sapienza la	100.0	
12584	pasolini (france) (2015)	84.0	1.0
12585	national theatre live a view from the bridge		
12586	prima volta (di mia figlia) la (italy) (2015)	80.0	
12587	mooirivier		
12588	ng goh siu hai dik hau jeung (hong kong)(2014)	112.0	
12589	kanithan		
12590	hexecutioners the		
12591	hangmen nt live	180.0	
12592	ela volta na quinta (brazil)(2015)	107.0	
12593	decision de julia la (spain) (2016)	85.0	
12594	crossing rachmaninoff	79.0	
12595	jack of the red hearts	100.0	
12596	country called home a	93.0	
12597	eddie the eagle	105.0	2042.0
12598	camino de campana (argentina) (2014)	90.0	
12599	aparicio las	103.0	
12600	cagrilan	85.0	
12601	blizhe chem kazhetsya (russia) (2016)	93.0	
12602	against the wild survive the serengeti	91.0	
12603	amor em sampa (brazil)(2015)		
12604	action hero biju	144.0	
12605	aligarh	114.0	
12606	weird doll the (china) (2016)	85.0	
12607	tiramisu	95.0	
12608	7 rzeczy ktorych nie wiecie o facetach (poland)	110.0	
12609	teatro alla scala il tempio delle meraviglie	96.0	
12610	national theatre live as you like it		
12611	nam gwa yeo	115.0	
12612	lo chiamavano jeeg robot	112.0	
12613	mult v kino vypusk no 69 (russia)	45.0	
12614	yazichniki (russia) (2018)	93.0	
12615	wolf is coming (china)	100.0	
12616	zhuo yao ji 2 (china) (2018)	146.0	69.0
12617	western (germany)	100.0	1.0
12618	michael jacksons journey from motown to off the wall	110.0	
12619	tang ren jie tan an 2 (china)	121.0	115.0
12620	patrimonio	83.0	
12621	wajib (palestine)	96.0	
12622	sos matrosu (russia)	62.0	
12623	sixteen legs (australia)	102.0	
12624	scent of rain and lightning the	100.0	
12625	samson (2018)	110.0	1249.0
12626	sofra sirlari (turkey)	103.0	
12627	peledu kalnas (lithuania)	135.0	
12628	nostalgia (2017)	115.0	3.0
12629	national theatre live cat on a hot tin roof (2018)		
12630	meal tickets (oz)	93.0	
12631	naachiyaar (india)	100.0	
12632	mamil middle aged men in lycra (oz)	104.0	
12633	looking glass (2017)	103.0	
12634	laavaan phere (india)	124.0	
12635	kapidaki sir (turkey)	76.0	
12636	kodo giasu hangyaku no rurushu the rebellion path (japan)		
12637	intimissimi on ice (italy)		
12638	odnoklassnitsy novyypovorot (russia) (2017)	76.0	
12639	muzzikanti (cz)		
12640	mientras el lobo no esta (mexico)	123.0	
12641	memoria desmemoriada (france)	89.0	
12642	man who was too free the (russia) (2016)	126.0	
12643	kon ya romansu gekijo de (japan)	109.0	
12644	kiki (documentary)	94.0	
12645	lo que no se perdona (argentina) (2017)	77.0	
12646	noces (france) (2017)	98.0	
12647	internet o filme (brazil)	97.0	
12648	het doet zo zeer (netherlands)	87.0	
12649	get out (2017)	104.0	2781.0
12650	met opera rusalka (2017)		
12651	family the (oz)		
12652	es por tu bien (spain)	93.0	
12653	enkaz (turkey)	81.0	
12654	george best all by himself (uk) (2017)	92.0	
12655	drifter (2017)	86.0	
12656	dying laughing (uk)	87.0	
12657	derniers parisiens les (france)	105.0	
12658	cereyan (turkey)	82.0	
12659	chez nous (france)	114.0	1.0
12660	home (switzerland) (2008)	98.0	1.0
12661	vida de familia (spain)	92.0	
12662	okuribito	131.0	9.0
12663	first basket the		
12664	bitter harvest	103.0	127.0
12665	synecdoche new york	124.0	9.0
12666	universe of keith haring the		
12667	saw v (2008)	92.0	3060.0
12668	roadside romeo		29.0
12669	passengers (2008)		125.0
12670	pride and glory (2008)	125.0	2585.0
12671	passchendaele	114.0	204.0
12672	live fast die young		1.0
12673	noahs arc jumping the broom		5.0
12674	lat den ratte komma in	110.0	4.0
12675	god and gays bridging the gap		2.0
12676	high school musical 3 senior year	112.0	3623.0
12677	ben x		1.0
12678	changeling (2008)	142.0	15.0
12679	heroes (2008)	139.0	60.0
12680	summer in genoa a	93.0	
12681	who does she think she is		1.0
12682	stranded i ve come from a plane that crashed on the mountains		1.0
12683	through the glass	86.0	
12684	sherlock holmes (2009)	133.0	3626.0
12685	imaginarium of doctor parnassus the	122.0	48.0
12686	flickan som lekte med elden	140.0	49.0
12687	politist adjectiv	115.0	8.0
12688	its complicated	118.0	2887.0
12689	3 idiots	170.0	119.0
12690	nine	118.0	4.0
12691	young victoria the	100.0	20.0
12692	alvin and the chipmunks the squeakquel	89.0	3700.0
12693	did you hear about the morgans	103.0	2718.0
12694	st trinians 2 the legend of frittons gold (2009 united kingdom)	106.0	
12695	christmas in beverly hills	110.0	
12696	ricky		1.0
12697	vicious kind the	92.0	
12698	crazy heart	112.0	4.0
12699	town called panic a	75.0	1.0
12700	avatar	162.0	3452.0
12701	slammin salmon the		11.0
12702	single man a	100.0	9.0
12703	good old fashioned orgy a	95.0	143.0
12704	insight	92.0	23.0
12705	crime d amour	106.0	5.0
12706	cafe de flore	120.0	
12707	pivellina la	100.0	1.0
12708	ai no mukidashi	237.0	
12709	di renjie	122.0	3.0
12710	serge gainsbourg vie heroique	122.0	3.0
12711	rebirth	106.0	1.0
12712	debt the	113.0	1826.0
12713	bol	165.0	38.0
12714	tenderness	101.0	
12715	bodyguard	132.0	88.0
12716	apollo 18	87.0	3328.0
12717	swinging with the finkels	85.0	
12718	bhutto	111.0	2.0
12719	assistants the	99.0	
12720	red hot chili peppers i m with you live in theaters		
12721	kings speech the	118.0	4.0
12722	bruce lee my brother	129.0	
12723	all good things	101.0	2.0
12724	nutcracker in 3d the	108.0	45.0
12725	legend of pale male the	85.0	1.0
12726	love and other drugs	112.0	2455.0
12727	tangled	101.0	3603.0
12728	burlesque	116.0	3037.0
12729	break ke baad	113.0	85.0
12730	faster (2009)	98.0	2454.0
12731	todays special	99.0	55.0
12732	white material	100.0	3.0
12733	queen of the lot	120.0	6.0
12734	next three days the (2010)	133.0	2564.0
12735	victim	90.0	
12736	made in dagenham	113.0	3.0
12737	heartless	114.0	1.0
12738	william s burroughs a man within	90.0	1.0
12739	nothing personal	85.0	
12740	unstoppable	98.0	3207.0
12741	guzaarish	135.0	108.0
12742	tiny furniture	99.0	1.0
12743	harry potter and the deathly hallows part i	146.0	4125.0
12744	chambre bleue la	75.0	3.0
12745	u neun nam ja	116.0	
